"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","2022","Total","Both Sexes","Abbotsford","City proper","Estimate - de jure","Final figure, complete","2024","168478","1,2"
"Canada","2022","Total","Both Sexes","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","208961","1,2"
"Canada","2022","Total","Both Sexes","Ajax","City proper","Estimate - de jure","Final figure, complete","2024","135180","1,2"
"Canada","2022","Total","Both Sexes","Barrie","City proper","Estimate - de jure","Final figure, complete","2024","157194","1,2"
"Canada","2022","Total","Both Sexes","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","228979","1,2"
"Canada","2022","Total","Both Sexes","Belleville","City proper","Estimate - de jure","Final figure, complete","2024","57363","1,2"
"Canada","2022","Total","Both Sexes","Belleville","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","116013","1,2"
"Canada","2022","Total","Both Sexes","Brampton","City proper","Estimate - de jure","Final figure, complete","2024","745557","1,2"
"Canada","2022","Total","Both Sexes","Brantford","City proper","Estimate - de jure","Final figure, complete","2024","110617","1,2"
"Canada","2022","Total","Both Sexes","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","158391","1,2"
"Canada","2022","Total","Both Sexes","Burlington","City proper","Estimate - de jure","Final figure, complete","2024","194175","1,2"
"Canada","2022","Total","Both Sexes","Burnaby","City proper","Estimate - de jure","Final figure, complete","2024","270264","1,2"
"Canada","2022","Total","Both Sexes","Calgary","City proper","Estimate - de jure","Final figure, complete","2024","1413800","1,2"
"Canada","2022","Total","Both Sexes","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","1608342","1,2"
"Canada","2022","Total","Both Sexes","Cambridge","City proper","Estimate - de jure","Final figure, complete","2024","146566","1,2"
"Canada","2022","Total","Both Sexes","Cape Breton","City proper","Estimate - de jure","Final figure, complete","2024","94007","1,2"
"Canada","2022","Total","Both Sexes","Chatham-Kent","City proper","Estimate - de jure","Final figure, complete","2024","108689","1,2"
"Canada","2022","Total","Both Sexes","Chatham-Kent","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","109051","1,2"
"Canada","2022","Total","Both Sexes","Chilliwack","City proper","Estimate - de jure","Final figure, complete","2024","97174","1,2"
"Canada","2022","Total","Both Sexes","Chilliwack","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","121802","1,2"
"Canada","2022","Total","Both Sexes","Coquitlam","City proper","Estimate - de jure","Final figure, complete","2024","159285","1,2"
"Canada","2022","Total","Both Sexes","Delta","City proper","Estimate - de jure","Final figure, complete","2024","113347","1,2"
"Canada","2022","Total","Both Sexes","Edmonton","City proper","Estimate - de jure","Final figure, complete","2024","1087172","1,2"
"Canada","2022","Total","Both Sexes","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","1516719","1,2"
"Canada","2022","Total","Both Sexes","Gatineau","City proper","Estimate - de jure","Final figure, complete","2024","292524","1,2"
"Canada","2022","Total","Both Sexes","Greater Sudbury / Grand Sudbury","City proper","Estimate - de jure","Final figure, complete","2024","171446","1,2"
"Canada","2022","Total","Both Sexes","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","175357","1,2"
"Canada","2022","Total","Both Sexes","Guelph","City proper","Estimate - de jure","Final figure, complete","2024","149942","1,2"
"Canada","2022","Total","Both Sexes","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","172400","1,2"
"Canada","2022","Total","Both Sexes","Halifax","City proper","Estimate - de jure","Final figure, complete","2024","480216","1,2"
"Canada","2022","Total","Both Sexes","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","480582","1,2"
"Canada","2022","Total","Both Sexes","Hamilton","City proper","Estimate - de jure","Final figure, complete","2024","597010","1,2"
"Canada","2022","Total","Both Sexes","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","821839","1,2"
"Canada","2022","Total","Both Sexes","Kamloops","City proper","Estimate - de jure","Final figure, complete","2024","103159","1,2"
"Canada","2022","Total","Both Sexes","Kamloops","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","119408","1,2"
"Canada","2022","Total","Both Sexes","Kelowna","City proper","Estimate - de jure","Final figure, complete","2024","153385","1,2"
"Canada","2022","Total","Both Sexes","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","235473","1,2"
"Canada","2022","Total","Both Sexes","Kingston","City proper","Estimate - de jure","Final figure, complete","2024","138204","1,2"
"Canada","2022","Total","Both Sexes","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","180070","1,2"
"Canada","2022","Total","Both Sexes","Kitchener","City proper","Estimate - de jure","Final figure, complete","2024","282375","1,2"
"Canada","2022","Total","Both Sexes","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","622497","1,2"
"Canada","2022","Total","Both Sexes","Langley","City proper","Estimate - de jure","Final figure, complete","2024","142043","1,2"
"Canada","2022","Total","Both Sexes","Laval","City proper","Estimate - de jure","Final figure, complete","2024","446476","1,2"
"Canada","2022","Total","Both Sexes","Lethbridge","City proper","Estimate - de jure","Final figure, complete","2024","104254","1,2"
"Canada","2022","Total","Both Sexes","Lethbridge","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","133064","1,2"
"Canada","2022","Total","Both Sexes","Lévis V","City proper","Estimate - de jure","Final figure, complete","2024","154775","1,2"
"Canada","2022","Total","Both Sexes","London","City proper","Estimate - de jure","Final figure, complete","2024","448051","1,2"
"Canada","2022","Total","Both Sexes","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","574238","1,2"
"Canada","2022","Total","Both Sexes","Longueuil","City proper","Estimate - de jure","Final figure, complete","2024","253413","1,2"
"Canada","2022","Total","Both Sexes","Markham","City proper","Estimate - de jure","Final figure, complete","2024","352404","1,2"
"Canada","2022","Total","Both Sexes","Milton","City proper","Estimate - de jure","Final figure, complete","2024","142279","1,2"
"Canada","2022","Total","Both Sexes","Mississauga","City proper","Estimate - de jure","Final figure, complete","2024","771891","1,2"
"Canada","2022","Total","Both Sexes","Moncton","City proper","Estimate - de jure","Final figure, complete","2024","85802","1,2"
"Canada","2022","Total","Both Sexes","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","171608","1,2"
"Canada","2022","Total","Both Sexes","Montréal","City proper","Estimate - de jure","Final figure, complete","2024","1791508","1,2"
"Canada","2022","Total","Both Sexes","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","4378796","1,2"
"Canada","2022","Total","Both Sexes","Nanaimo","City proper","Estimate - de jure","Final figure, complete","2024","104064","1,2"
"Canada","2022","Total","Both Sexes","Nanaimo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","120165","1,2"
"Canada","2022","Total","Both Sexes","Oakville","City proper","Estimate - de jure","Final figure, complete","2024","224781","1,2"
"Canada","2022","Total","Both Sexes","Oshawa","City proper","Estimate - de jure","Final figure, complete","2024","187813","1,2"
"Canada","2022","Total","Both Sexes","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","447079","1,2"
"Canada","2022","Total","Both Sexes","OTTAWA","City proper","Estimate - de jure","Final figure, complete","2024","1071868","1,2"
"Canada","2022","Total","Both Sexes","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","1498610","1,2"
"Canada","2022","Total","Both Sexes","Peterborough","City proper","Estimate - de jure","Final figure, complete","2024","87552","1,2"
"Canada","2022","Total","Both Sexes","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","135005","1,2"
"Canada","2022","Total","Both Sexes","Québec","City proper","Estimate - de jure","Final figure, complete","2024","557390","1,2"
"Canada","2022","Total","Both Sexes","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","848776","1,2"
"Canada","2022","Total","Both Sexes","Red Deer","City proper","Estimate - de jure","Final figure, complete","2024","105883","1,2"
"Canada","2022","Total","Both Sexes","Red Deer","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","107073","1,2"
"Canada","2022","Total","Both Sexes","Regina","City proper","Estimate - de jure","Final figure, complete","2024","242685","1,2"
"Canada","2022","Total","Both Sexes","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","268804","1,2"
"Canada","2022","Total","Both Sexes","Richmond","City proper","Estimate - de jure","Final figure, complete","2024","222954","1,2"
"Canada","2022","Total","Both Sexes","Richmond Hill","City proper","Estimate - de jure","Final figure, complete","2024","211494","1,2"
"Canada","2022","Total","Both Sexes","Saanich","City proper","Estimate - de jure","Final figure, complete","2024","125853","1,2"
"Canada","2022","Total","Both Sexes","Saguenay","City proper","Estimate - de jure","Final figure, complete","2024","148254","1,2"
"Canada","2022","Total","Both Sexes","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","165185","1,2"
"Canada","2022","Total","Both Sexes","Saint John","City proper","Estimate - de jure","Final figure, complete","2024","73611","1,2"
"Canada","2022","Total","Both Sexes","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","135622","1,2"
"Canada","2022","Total","Both Sexes","Saskatoon","City proper","Estimate - de jure","Final figure, complete","2024","288311","1,2"
"Canada","2022","Total","Both Sexes","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","347536","1,2"
"Canada","2022","Total","Both Sexes","Sherbrooke","City proper","Estimate - de jure","Final figure, complete","2024","175684","1,2"
"Canada","2022","Total","Both Sexes","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","231055","1,2"
"Canada","2022","Total","Both Sexes","St. Catharines","City proper","Estimate - de jure","Final figure, complete","2024","144829","1,2"
"Canada","2022","Total","Both Sexes","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","450501","1,2"
"Canada","2022","Total","Both Sexes","St. John's","City proper","Estimate - de jure","Final figure, complete","2024","113468","1,2"
"Canada","2022","Total","Both Sexes","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","219119","1,2"
"Canada","2022","Total","Both Sexes","Surrey","City proper","Estimate - de jure","Final figure, complete","2024","633234","1,2"
"Canada","2022","Total","Both Sexes","Terrebonne","City proper","Estimate - de jure","Final figure, complete","2024","122102","1,2"
"Canada","2022","Total","Both Sexes","Thunder Bay","City proper","Estimate - de jure","Final figure, complete","2024","111113","1,2"
"Canada","2022","Total","Both Sexes","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","125334","1,2"
"Canada","2022","Total","Both Sexes","Toronto","City proper","Estimate - de jure","Final figure, complete","2024","3025647","1,2"
"Canada","2022","Total","Both Sexes","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","6685621","1,2"
"Canada","2022","Total","Both Sexes","Trois-Rivières","City proper","Estimate - de jure","Final figure, complete","2024","143195","1,2"
"Canada","2022","Total","Both Sexes","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","167732","1,2"
"Canada","2022","Total","Both Sexes","Vancouver","City proper","Estimate - de jure","Final figure, complete","2024","706012","1,2"
"Canada","2022","Total","Both Sexes","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","2842730","1,2"
"Canada","2022","Total","Both Sexes","Vaughan","City proper","Estimate - de jure","Final figure, complete","2024","338891","1,2"
"Canada","2022","Total","Both Sexes","Vaughan","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","423136","1,2"
"Canada","2022","Total","Both Sexes","Victoria","City proper","Estimate - de jure","Final figure, complete","2024","96390","1,2"
"Canada","2022","Total","Both Sexes","Waterloo","City proper","Estimate - de jure","Final figure, complete","2024","129054","1,2"
"Canada","2022","Total","Both Sexes","Whitby","City proper","Estimate - de jure","Final figure, complete","2024","149907","1,2"
"Canada","2022","Total","Both Sexes","Windsor","City proper","Estimate - de jure","Final figure, complete","2024","236789","1,2"
"Canada","2022","Total","Both Sexes","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","359672","1,2"
"Canada","2022","Total","Both Sexes","Winnipeg","City proper","Estimate - de jure","Final figure, complete","2024","783096","1,2"
"Canada","2022","Total","Both Sexes","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","871778","1,2"
"Canada","2022","Total","Male","Abbotsford","City proper","Estimate - de jure","Final figure, complete","2024","84922","1,2"
"Canada","2022","Total","Male","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","105960","1,2"
"Canada","2022","Total","Male","Ajax","City proper","Estimate - de jure","Final figure, complete","2024","66300","1,2"
"Canada","2022","Total","Male","Barrie","City proper","Estimate - de jure","Final figure, complete","2024","77366","1,2"
"Canada","2022","Total","Male","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","114813","1,2"
"Canada","2022","Total","Male","Belleville","City proper","Estimate - de jure","Final figure, complete","2024","27856","1,2"
"Canada","2022","Total","Male","Belleville","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","57763","1,2"
"Canada","2022","Total","Male","Brampton","City proper","Estimate - de jure","Final figure, complete","2024","376011","1,2"
"Canada","2022","Total","Male","Brantford","City proper","Estimate - de jure","Final figure, complete","2024","54744","1,2"
"Canada","2022","Total","Male","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","79133","1,2"
"Canada","2022","Total","Male","Burlington","City proper","Estimate - de jure","Final figure, complete","2024","94056","1,2"
"Canada","2022","Total","Male","Burnaby","City proper","Estimate - de jure","Final figure, complete","2024","133184","1,2"
"Canada","2022","Total","Male","Calgary","City proper","Estimate - de jure","Final figure, complete","2024","706721","1,2"
"Canada","2022","Total","Male","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","804735","1,2"
"Canada","2022","Total","Male","Cambridge","City proper","Estimate - de jure","Final figure, complete","2024","73657","1,2"
"Canada","2022","Total","Male","Cape Breton","City proper","Estimate - de jure","Final figure, complete","2024","44907","1,2"
"Canada","2022","Total","Male","Chatham-Kent","City proper","Estimate - de jure","Final figure, complete","2024","54116","1,2"
"Canada","2022","Total","Male","Chatham-Kent","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","54309","1,2"
"Canada","2022","Total","Male","Chilliwack","City proper","Estimate - de jure","Final figure, complete","2024","48550","1,2"
"Canada","2022","Total","Male","Chilliwack","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","61702","1,2"
"Canada","2022","Total","Male","Coquitlam","City proper","Estimate - de jure","Final figure, complete","2024","78511","1,2"
"Canada","2022","Total","Male","Delta","City proper","Estimate - de jure","Final figure, complete","2024","55828","1,2"
"Canada","2022","Total","Male","Edmonton","City proper","Estimate - de jure","Final figure, complete","2024","548066","1,2"
"Canada","2022","Total","Male","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","760499","1,2"
"Canada","2022","Total","Male","Gatineau","City proper","Estimate - de jure","Final figure, complete","2024","144053","1,2"
"Canada","2022","Total","Male","Greater Sudbury / Grand Sudbury","City proper","Estimate - de jure","Final figure, complete","2024","85081","1,2"
"Canada","2022","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","87268","1,2"
"Canada","2022","Total","Male","Guelph","City proper","Estimate - de jure","Final figure, complete","2024","73878","1,2"
"Canada","2022","Total","Male","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","85552","1,2"
"Canada","2022","Total","Male","Halifax","City proper","Estimate - de jure","Final figure, complete","2024","236846","1,2"
"Canada","2022","Total","Male","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","237009","1,2"
"Canada","2022","Total","Male","Hamilton","City proper","Estimate - de jure","Final figure, complete","2024","295723","1,2"
"Canada","2022","Total","Male","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","404853","1,2"
"Canada","2022","Total","Male","Kamloops","City proper","Estimate - de jure","Final figure, complete","2024","51296","1,2"
"Canada","2022","Total","Male","Kamloops","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","59724","1,2"
"Canada","2022","Total","Male","Kelowna","City proper","Estimate - de jure","Final figure, complete","2024","75671","1,2"
"Canada","2022","Total","Male","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","116720","1,2"
"Canada","2022","Total","Male","Kingston","City proper","Estimate - de jure","Final figure, complete","2024","67433","1,2"
"Canada","2022","Total","Male","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","89174","1,2"
"Canada","2022","Total","Male","Kitchener","City proper","Estimate - de jure","Final figure, complete","2024","142424","1,2"
"Canada","2022","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","315184","1,2"
"Canada","2022","Total","Male","Langley","City proper","Estimate - de jure","Final figure, complete","2024","69692","1,2"
"Canada","2022","Total","Male","Laval","City proper","Estimate - de jure","Final figure, complete","2024","220606","1,2"
"Canada","2022","Total","Male","Lethbridge","City proper","Estimate - de jure","Final figure, complete","2024","51281","1,2"
"Canada","2022","Total","Male","Lethbridge","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","66307","1,2"
"Canada","2022","Total","Male","Lévis V","City proper","Estimate - de jure","Final figure, complete","2024","76915","1,2"
"Canada","2022","Total","Male","London","City proper","Estimate - de jure","Final figure, complete","2024","220356","1,2"
"Canada","2022","Total","Male","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","283443","1,2"
"Canada","2022","Total","Male","Longueuil","City proper","Estimate - de jure","Final figure, complete","2024","125710","1,2"
"Canada","2022","Total","Male","Markham","City proper","Estimate - de jure","Final figure, complete","2024","173162","1,2"
"Canada","2022","Total","Male","Milton","City proper","Estimate - de jure","Final figure, complete","2024","71077","1,2"
"Canada","2022","Total","Male","Mississauga","City proper","Estimate - de jure","Final figure, complete","2024","384138","1,2"
"Canada","2022","Total","Male","Moncton","City proper","Estimate - de jure","Final figure, complete","2024","42370","1,2"
"Canada","2022","Total","Male","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","85864","1,2"
"Canada","2022","Total","Male","Montréal","City proper","Estimate - de jure","Final figure, complete","2024","893080","1,2"
"Canada","2022","Total","Male","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","2174933","1,2"
"Canada","2022","Total","Male","Nanaimo","City proper","Estimate - de jure","Final figure, complete","2024","50488","1,2"
"Canada","2022","Total","Male","Nanaimo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","58591","1,2"
"Canada","2022","Total","Male","Oakville","City proper","Estimate - de jure","Final figure, complete","2024","109577","1,2"
"Canada","2022","Total","Male","Oshawa","City proper","Estimate - de jure","Final figure, complete","2024","92993","1,2"
"Canada","2022","Total","Male","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","221824","1,2"
"Canada","2022","Total","Male","OTTAWA","City proper","Estimate - de jure","Final figure, complete","2024","526440","1,2"
"Canada","2022","Total","Male","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","738345","1,2"
"Canada","2022","Total","Male","Peterborough","City proper","Estimate - de jure","Final figure, complete","2024","41434","1,2"
"Canada","2022","Total","Male","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","65108","1,2"
"Canada","2022","Total","Male","Québec","City proper","Estimate - de jure","Final figure, complete","2024","276315","1,2"
"Canada","2022","Total","Male","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","423351","1,2"
"Canada","2022","Total","Male","Red Deer","City proper","Estimate - de jure","Final figure, complete","2024","52477","1,2"
"Canada","2022","Total","Male","Red Deer","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","53090","1,2"
"Canada","2022","Total","Male","Regina","City proper","Estimate - de jure","Final figure, complete","2024","120925","1,2"
"Canada","2022","Total","Male","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","134790","1,2"
"Canada","2022","Total","Male","Richmond","City proper","Estimate - de jure","Final figure, complete","2024","107234","1,2"
"Canada","2022","Total","Male","Richmond Hill","City proper","Estimate - de jure","Final figure, complete","2024","103433","1,2"
"Canada","2022","Total","Male","Saanich","City proper","Estimate - de jure","Final figure, complete","2024","61335","1,2"
"Canada","2022","Total","Male","Saguenay","City proper","Estimate - de jure","Final figure, complete","2024","74802","1,2"
"Canada","2022","Total","Male","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","83779","1,2"
"Canada","2022","Total","Male","Saint John","City proper","Estimate - de jure","Final figure, complete","2024","35760","1,2"
"Canada","2022","Total","Male","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","66407","1,2"
"Canada","2022","Total","Male","Saskatoon","City proper","Estimate - de jure","Final figure, complete","2024","142967","1,2"
"Canada","2022","Total","Male","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","173906","1,2"
"Canada","2022","Total","Male","Sherbrooke","City proper","Estimate - de jure","Final figure, complete","2024","87011","1,2"
"Canada","2022","Total","Male","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","114638","1,2"
"Canada","2022","Total","Male","St. Catharines","City proper","Estimate - de jure","Final figure, complete","2024","70428","1,2"
"Canada","2022","Total","Male","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","222234","1,2"
"Canada","2022","Total","Male","St. John's","City proper","Estimate - de jure","Final figure, complete","2024","55407","1,2"
"Canada","2022","Total","Male","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","107976","1,2"
"Canada","2022","Total","Male","Surrey","City proper","Estimate - de jure","Final figure, complete","2024","315202","1,2"
"Canada","2022","Total","Male","Terrebonne","City proper","Estimate - de jure","Final figure, complete","2024","60998","1,2"
"Canada","2022","Total","Male","Thunder Bay","City proper","Estimate - de jure","Final figure, complete","2024","54686","1,2"
"Canada","2022","Total","Male","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","62106","1,2"
"Canada","2022","Total","Male","Toronto","City proper","Estimate - de jure","Final figure, complete","2024","1471754","1,2"
"Canada","2022","Total","Male","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","3288951","1,2"
"Canada","2022","Total","Male","Trois-Rivières","City proper","Estimate - de jure","Final figure, complete","2024","70630","1,2"
"Canada","2022","Total","Male","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","83277","1,2"
"Canada","2022","Total","Male","Vancouver","City proper","Estimate - de jure","Final figure, complete","2024","347885","1,2"
"Canada","2022","Total","Male","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","1396936","1,2"
"Canada","2022","Total","Male","Vaughan","City proper","Estimate - de jure","Final figure, complete","2024","166133","1,2"
"Canada","2022","Total","Male","Vaughan","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","205915","1,2"
"Canada","2022","Total","Male","Victoria","City proper","Estimate - de jure","Final figure, complete","2024","46158","1,2"
"Canada","2022","Total","Male","Waterloo","City proper","Estimate - de jure","Final figure, complete","2024","66318","1,2"
"Canada","2022","Total","Male","Whitby","City proper","Estimate - de jure","Final figure, complete","2024","73952","1,2"
"Canada","2022","Total","Male","Windsor","City proper","Estimate - de jure","Final figure, complete","2024","118872","1,2"
"Canada","2022","Total","Male","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","179478","1,2"
"Canada","2022","Total","Male","Winnipeg","City proper","Estimate - de jure","Final figure, complete","2024","387905","1,2"
"Canada","2022","Total","Male","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","433796","1,2"
"Canada","2022","Total","Female","Abbotsford","City proper","Estimate - de jure","Final figure, complete","2024","83556","1,2"
"Canada","2022","Total","Female","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","103001","1,2"
"Canada","2022","Total","Female","Ajax","City proper","Estimate - de jure","Final figure, complete","2024","68880","1,2"
"Canada","2022","Total","Female","Barrie","City proper","Estimate - de jure","Final figure, complete","2024","79828","1,2"
"Canada","2022","Total","Female","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","114166","1,2"
"Canada","2022","Total","Female","Belleville","City proper","Estimate - de jure","Final figure, complete","2024","29507","1,2"
"Canada","2022","Total","Female","Belleville","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","58250","1,2"
"Canada","2022","Total","Female","Brampton","City proper","Estimate - de jure","Final figure, complete","2024","369546","1,2"
"Canada","2022","Total","Female","Brantford","City proper","Estimate - de jure","Final figure, complete","2024","55873","1,2"
"Canada","2022","Total","Female","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","79258","1,2"
"Canada","2022","Total","Female","Burlington","City proper","Estimate - de jure","Final figure, complete","2024","100119","1,2"
"Canada","2022","Total","Female","Burnaby","City proper","Estimate - de jure","Final figure, complete","2024","137080","1,2"
"Canada","2022","Total","Female","Calgary","City proper","Estimate - de jure","Final figure, complete","2024","707079","1,2"
"Canada","2022","Total","Female","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","803607","1,2"
"Canada","2022","Total","Female","Cambridge","City proper","Estimate - de jure","Final figure, complete","2024","72909","1,2"
"Canada","2022","Total","Female","Cape Breton","City proper","Estimate - de jure","Final figure, complete","2024","49100","1,2"
"Canada","2022","Total","Female","Chatham-Kent","City proper","Estimate - de jure","Final figure, complete","2024","54573","1,2"
"Canada","2022","Total","Female","Chatham-Kent","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","54742","1,2"
"Canada","2022","Total","Female","Chilliwack","City proper","Estimate - de jure","Final figure, complete","2024","48624","1,2"
"Canada","2022","Total","Female","Chilliwack","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","60100","1,2"
"Canada","2022","Total","Female","Coquitlam","City proper","Estimate - de jure","Final figure, complete","2024","80774","1,2"
"Canada","2022","Total","Female","Delta","City proper","Estimate - de jure","Final figure, complete","2024","57519","1,2"
"Canada","2022","Total","Female","Edmonton","City proper","Estimate - de jure","Final figure, complete","2024","539106","1,2"
"Canada","2022","Total","Female","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","756220","1,2"
"Canada","2022","Total","Female","Gatineau","City proper","Estimate - de jure","Final figure, complete","2024","148471","1,2"
"Canada","2022","Total","Female","Greater Sudbury / Grand Sudbury","City proper","Estimate - de jure","Final figure, complete","2024","86365","1,2"
"Canada","2022","Total","Female","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","88089","1,2"
"Canada","2022","Total","Female","Guelph","City proper","Estimate - de jure","Final figure, complete","2024","76064","1,2"
"Canada","2022","Total","Female","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","86848","1,2"
"Canada","2022","Total","Female","Halifax","City proper","Estimate - de jure","Final figure, complete","2024","243370","1,2"
"Canada","2022","Total","Female","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","243573","1,2"
"Canada","2022","Total","Female","Hamilton","City proper","Estimate - de jure","Final figure, complete","2024","301287","1,2"
"Canada","2022","Total","Female","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","416986","1,2"
"Canada","2022","Total","Female","Kamloops","City proper","Estimate - de jure","Final figure, complete","2024","51863","1,2"
"Canada","2022","Total","Female","Kamloops","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","59684","1,2"
"Canada","2022","Total","Female","Kelowna","City proper","Estimate - de jure","Final figure, complete","2024","77714","1,2"
"Canada","2022","Total","Female","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","118753","1,2"
"Canada","2022","Total","Female","Kingston","City proper","Estimate - de jure","Final figure, complete","2024","70771","1,2"
"Canada","2022","Total","Female","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","90896","1,2"
